.e         A        y (sumti)                                 logical connective: sumti afterthought and
 ji        A        sumti conn ?                              logical connective: sumti afterthought connective question
.o         A        sii (sumti)                               logical connective: sumti afterthought biconditional/iff/if-and-only-if
.a         A        o (sumti)                                 logical connective: sumti afterthought or
.u         A        sumti whether                             logical connective: sumti afterthought whether-or-not
.enai      A*       sumti but not                             logical connective: sumti afterthought x but not y
 na.a      A*       sumti only if                             logical connective: sumti afterthought conditional/only if
.onai      A*       o exclusivo (sumti)                       logical connective: sumti afterthought exclusive or; Latin 'aut'
 du'o      BAI      sabido por                                djuno modal, 1st place (info source)            authoritatively; according to ...; known by ...
 vu'u      VUhU1    minus                                     n-ary mathematical operator: minus; subtraction operator; [(((a - b) - c) - ...)]
 su'i      VUhU1    plus                                      n-ary mathematical operator: plus; addition operator; [(((a + b) + c) + ...)]
 pi'i      VUhU1    times                                     n-ary mathematical operator: times; multiplication operator; [(((a * b) * c) * ...)]
 gei       VUhU2    exponential notation                      trinary mathematical operator: order of magnitude/value/base; [b * (c to the a power)]
 ju'u      VUhU2    number base                               binary mathematical operator: number base; [a interpreted in the base b]
 pa'i      VUhU2    ratio                                     binary mathematical operator: ratio; [the ratio of a to b]
 fa'i      VUhU2    reciprocal of                             unary mathematical operator: reciprocal; multiplicative inverse; [1/a]
 te'a      VUhU2    to the power                              binary mathematical operator: to the power; exponential; [a to the b power]
 cu'a      VUhU3    absolute value                            unary mathematical operator: absolute value/norm  |a|
 va'a      VUhU3    additive inverse                          unary mathematical operator: additive inverse; [- a]
 ne'o      VUhU3    factorial                                 unary mathematical operator: factorial; a!
 de'o      VUhU3    logarithm                                 binary mathematical operator: logarithm; [log/ln a to base b]; default base 10 or e
 fe'a      VUhU3    nth root of                               binary mathematical operator: nth root of; inverse power [a to the 1/b power]
 sa'o      VUhU4    derivative                                trinary mathematical operator: [derivative of a with respect to b of degree c]
 ri'o      VUhU4    integral                                  trinary mathematical operator: [integral of a with respect to b over range c]
 sa'i      VUhU4    matrix of columns                         n-ary mathematical operator: operands are vectors to be treated as matrix columns
 pi'a      VUhU4    matrix of rows                            n-ary mathematical operator: operands are vectors to be treated as matrix rows
 si'i      VUhU4    sigma summation                           trinary mathematical operator: [sigma summation of a using variable b over range c]
 re'a      VUhU4    transpose                                 unary mathematical operator: matrix transpose/dual; A*
 xi        XI       subscript                                 subscript; attaches a numer of letteral string following as a subscript onto grammar structures
.y         Y        hesitation                                hesitation noise; maintains the floor while speaker decides what to say next
 co'i      ZAhO     achievative                               interval event contour: at the instantaneous point of ...; achievative; point event   >|<
 pu'o      ZAhO     anticipative                              interval event contour: in anticipation of ...;  until ... ; inchoative         ----|     |
 co'u      ZAhO     cessative                                 interval event contour: at the ending point of ... even if not done; cessative      |  >< |
 mo'u      ZAhO     completive                                interval event contour: at the natural ending point of ...; completive              |    >|<
 ca'o      ZAhO     continuative                              interval event contour: during ...; continuative                                    |-----|
 co'a      ZAhO     initiative                                interval event contour: at the starting point of ...; initiative                   >|<    |
 de'a      ZAhO     pausative                                 event contour for a temporary halt and ensuing pause in a process
 ba'o      ZAhO     perfective                                interval event contour: in the aftermath of ...; since ...; perfective              |     |----
 di'a      ZAhO     resumptitive                              event contour for resumption of a paused process
 za'o      ZAhO     superfective                              interval event contour: continuing too long after natural end of ...; superfective  |     ---->
 fe'emo'u  ZAhO*    at the far end of                         location event contour tense: completive in space; at the far end of ...
 fe'eco'i  ZAhO*    at the point of                           location event contour tense: achievative in space; at the point of ...
 fe'eba'o  ZAhO*    beyond                                    location event contour tense: perfective in space; beyond the place of ...
 fe'eza'o  ZAhO*    continuing too far                        location event contour tense: superfective in space; continuing too far beyond ...
 caba'o    ZAhO*    has been                                  time tense: has been, is now in the aftermath of; (tense/modal)
 capu'o    ZAhO*    is going to                               time tense: is going to, is now just about to, is now anticipating; (tense/modal)
 caca'o    ZAhO*    is now                                    time tense: is now/simultaneously, is now in the middle of; (tense/modal)
 fe'eco'a  ZAhO*    on this edge of                           location event contour tense: initiative in space; on this edge of ...
 fe'eca'o  ZAhO*    throughout                                location event contour tense: continuative in space; throughout the place of ...
 fe'epu'o  ZAhO*    up to the edge of                         location event contour tense: anticipative in space; up to the edge of ...
 puca'o    ZAhO*    was then                                  time tense: was then; (tense/modal)
 baca'o    ZAhO*    will be then                              time tense: will be then; (tense/modal)
 zei       ZEI      lujvo glue                                joins preceding and following words into a lujvo
 ze'u      ZEhA     long time interval                        time tense interval: a long amount of time
 ze'a      ZEhA     medium time interval                      time tense interval: a medium length of time
 ze'i      ZEhA     short time interval                       time tense interval: an instantaneous/tiny/short amount of time
 ze'e      ZEhA     whole time interval                       time tense interval: the whole of time
 ze'aba    ZEhA*    for a while after                         time tense: a medium time interval offset towards the future; (tense/modal)
 ze'apu    ZEhA*    for a while before                        time tense: a medium time interval offset towards the past; (tense/modal)
 ze'aca    ZEhA*    for a while during                        time tense: a medium time interval spanning the present; (tense/modal)
 zu        ZI       long time                                 time tense distance: long distance in time
 za        ZI       medium time                               time tense distance: medium distance in time
 zi        ZI       short time                                time tense distance: instantaneous-to-short distance in time
 zi'e      ZIhE     rel clause joiner                         joins relative clauses which apply to the same sumti
 zo        ZO       1-word quote                              quote next word only; quotes a single Lojban word (not a cmavo compound or tanru)
 zoi       ZOI      non-Lojban quote                          delimited non-Lojban quotation; the result treated as a block of text
 la'o      ZOI      the non-Lojban named                      delimited non-Lojban name; the resulting quote sumti is treated as a name
 zo'u      ZOhU     end prenex                                marks end of logical prenex quantifiers/topic identification and start of sentence bridi
 slaka bu  BY*      close-comma                               letteral: Lojban "," character
 denpa bu  BY*      pause symbol                              letteral: Lojban "." character
 le go'i   KOhA*    the x1 of last bridi                      description pro-sumti: reuses the value of the x1 of the previous bridi
 le jaica  LE*      the time of                               description: marks description extracting the time tense place of the description bridi
 le jaigau LE*      the agent in                              description: marks description extracting the agentive place of the description selbri
 le jaivi  LE*      the location of                           description: marks description extracting the location place of the description bridi
 cu'u ko'a BAI*     as said by it-1                           tagged sumti: can be used for embedded: it-1 said, "...", with editorial unquote and insert
 ca ma     PU*      when?                                     sumti question asking for a time/date/event; simultaneous with what?
 vi ma     VA*      where?                                    sumti question asking for a location: at/near what?
 ni'i ma   BAI*     by what logic?                            sumti question asking for a logical proof; why?
 ta'i ma   BAI*     by what method?                           sumti question asking for a method; how?
 la'u ma   BAI*     in what quantity?                         sumti question asking for a quantity; how many?
 ri'a ma   BAI*     with what cause?                          sumti question asking for a physical cause; why?
 mu'i ma   BAI*     with what motive?                         sumti question asking for a motive; why?
 me'e ma   BAI*     with what name?                           sumti question asking for a name; who?; requires quoted name as an answer
 ki'u ma   BAI*     with what reason?                         sumti question asking for a rational explanation/justification; why?
 sekai ma  BAI*     which kind?                               sumti question asking for a characteristic property/quality; which?
 le sego'i KOhA*    the x2 of last bridi                      description pro-sumti: reuses the value of the x2 of the previous bridi
 le tego'i KOhA*    the x3 of last bridi                      description pro-sumti: reuses the value of the x3 of the previous bridi
 le vego'i KOhA*    the x4 of last bridi                      description pro-sumti: reuses the value of the x4 of the previous bridi
 le xego'i KOhA*    the x5 of last bridi                      description pro-sumti: reuses the value of the x5 of the previous bridi


